Circulation_Equipment,ComputerCluster_Equipment,Kitchen_Equipment,Lavatory_Equipment,LectureTheatre_Equipment,Library_Equipment,Meeting_Equipment,Office_Equipment,Plant_Equipment,PrintRoom_Equipment,Reception_Equipment,Server_Equipment,Shower_Equipment,Storage_Equipment,Circulation_People,ComputerCluster_People,Kitchen_People,Lavatory_People,LectureTheatre_People,Library_People,Lift_People,Meeting_People,Office_People,Plant_People,PrintRoom_People,Reception_People,Server_People,Shower_People,Storage_People,Circulation_Lighting,ComputerCluster_Lighting,Kitchen_Lighting,Lavatory_Lighting,LectureTheatre_Lighting,Library_Lighting,Lift_Lighting,Meeting_Lighting,Office_Lighting,Plant_Lighting,PrintRoom_Lighting,Reception_Lighting,Server_Lighting,Shower_Lighting,Storage_Lighting,Circulation_Infiltration,ComputerCluster_Infiltration,Kitchen_Infiltration,Lavatory_Infiltration,LectureTheatre_Infiltration,Library_Infiltration,Meeting_Infiltration,Office_Infiltration,Plant_Infiltration,PrintRoom_Infiltration,Reception_Infiltration,Server_Infiltration,Shower_Infiltration,Storage_Infiltration,ZoneVentilation,VRVBasementccop,VRVBasementhcop,VRVFifthFrontccop,VRVFifthFronthcop,VRVFifthMiddleccop,VRVFifthMiddlehcop,VRVFifthRearccop,VRVFifthRearhcop,VRVFirstccop,VRVFirsthcop,VRVFourthccop,VRVFourthhcop,VRVGroundccop,VRVGroundhcop,VRVSecondccop,VRVSecondhcop,VRVSixthccop,VRVSixthhcop,VRVThirdFrontAndMiddleccop,VRVThirdFrontAndMiddlehcop,VRVThirdRearccop,VRVThirdRearhcop,Boiler1,Boiler2,Fixture_Cleaners,Fixture_MaleToilets,Fixture_DisabledToilets,Fixture_FemaleToilets,Fixture_Kitchenettes,Fixture_Showers,Asphalt,Brick (100mm),Brick (200mm),CastConcrete 300mm,ConcreteDeck 50mm,InsulationCelotex,InsulationPartition,MDF board,Plywood 40mm,Carpet,Air cavity 10 wall,Air cavity 130 floor,Air cavity 350 ceiling,Air cavity 50 wall,SingleAndSecondaryGlazing,SolsticeVenetianBlind,OfficeHeatingSetPoint,OfficeHeatingDeadBand,DeltaTemp_Sched_Value,MinIndoorTemp_Sched_Value,MaxOutdoorTemp_Sched_Value,MinOutdoorTemp_Sched_Value,HWSchedule_Cleaner_Offset,HWSchedule_Cleaner_WeekProfile_TotalHours,HWSchedule_Cleaner_WeekendProfile_TotalHours,HWSchedule_Cleaner_WeekProfile_OH,HWSchedule_Cleaner_WeekendProfile_OH,HWSchedule_Kitchenettes_Offset,HWSchedule_Kitchenettes_WeekProfile_TotalHours,HWSchedule_Kitchenettes_WeekendProfile_TotalHours,HWSchedule_Kitchenettes_WeekProfile_OH,HWSchedule_Kitchenettes_WeekendProfile_OH,HWSchedule_Showers_Offset,HWSchedule_Showers_WeekProfile_TotalHours,HWSchedule_Showers_WeekendProfile_TotalHours,HWSchedule_Showers_WeekProfile_OH,HWSchedule_Showers_WeekendProfile_OH,HWSchedule_Toilets_Offset,HWSchedule_Toilets_WeekProfile_TotalHours,HWSchedule_Toilets_WeekendProfile_TotalHours,HWSchedule_Toilets_WeekProfile_OH,HWSchedule_Toilets_WeekendProfile_OH,Office_OccSched_WeekProfile_TotalHours,Office_OccSched_WeekendProfile_TotalHours,Office_OccSched_WeekProfile_OH,Office_OccSched_WeekendProfile_OH,Office_EquipSched_WeekProfile_TotalHours,Office_EquipSched_WeekendProfile_TotalHours,Office_EquipSched_WeekProfile_OH,Office_EquipSched_WeekendProfile_OH,Office_LightSched_WeekProfile_TotalHours,Office_LightSched_WeekendProfile_TotalHours,Office_LightSched_WeekProfile_OH,Office_LightSched_WeekendProfile_OH
1.9072288726,18.3097147018,46.9692583838,1.78415381037,7.14001988254,7.84645379033,11.4571996992,15.1851311534,25.3494741715,18.1022813456,3.59273287044,55.4767144911,1.81848886307,0,8.55416464772,10.7152164938,3.47184078564,8.05152324024,9.09112307512,8.04886422825,7.86044336181,7.83715072611,9.43148469548,39.5885851559,8.20769822494,8.20602958498,8.42946197553,10.1263846066,10.0572561442,7.96159983382,13.0577227469,12.6792341443,9.63701914032,10.7658389755,9.18142329639,7.05659040068,21.105344544,11.9658043177,15.1953260334,12.9660611823,9.75070675609,15.9638409339,16.2695724646,19.2694744595,0.000600066599426,0.000702056038111,0.000705940089196,0.00087432277057,0.000786963316705,0.000750996947615,0.000738213676999,0.000682155922144,0.000823696590928,0.000781676994413,0.000767618752232,0.000706167027887,0.00065159174913,0.000665498390635,0.00661691407606,3.75021992254,4.10878472067,3.19038220244,3.90957669062,3.19041349058,3.90891105035,3.19004496817,3.91020044231,3.61919378748,4.03826151728,3.19017794361,3.90785547734,3.1594471041,3.86971375862,3.49082363114,3.96975026131,3.84043577565,4.24001662706,3.18924616449,3.91050153738,3.1897242838,3.90987116812,0.920983124126,0.867743232026,9.10818354493e-06,0.00021601735538,3.86908889729e-05,0.000227117318199,0.000166536471427,0.000242501685341,0.159217636754,1.08927140761,0.795488750486,0.227524744026,0.166013325915,0.0225795912075,0.0346209212723,0.298069478852,0.159039508719,0.100977646649,0.164043551457,0.186280111133,0.190613932049,0.14922617791,3.03113810118,214.82320579,21,4,1.82893197212,22.4667673315,29.0754132769,17.512753437,2,3.25547081198,1.12944905722,0.597943618527,0.199314539509,3,14.7084238586,1.11859185016,1.43818952155,0.0399497089342,1,3.37386115178,3.28014278646,0.0,0.187436730655,3,16.0586426784,3.79367583227,1.58805034829,0.397012587098,3.35704851643,5.30161749491,0.9045014631,1.39641127688,6.48403883493,0,2.27741709671,0,3.46204851643,0,0.9885014631,0
1.42024650407,16.4657116597,38.7325852045,1.74983543245,7.26870831236,8.50357559307,9.68198878717,12.4018524627,21.6812238227,19.6588676455,4.13880785229,41.2112371625,2.1397104895,0,8.377452205,9.83796014143,3.81366701988,8.68199473147,9.74008861116,8.84443697112,8.16790935671,8.62928412909,8.15964477178,42.4735018087,8.07971606551,9.25890992828,9.01482147445,7.86418426354,9.00268295821,7.69069643996,17.3650407958,12.494786373,13.9731861109,13.0672296832,9.85830713108,6.82542189074,17.0725454406,9.62980690415,13.7250307578,14.8492466617,13.025788575,15.4204047961,14.9483054685,23.2188376993,0.000786161470497,0.000795715828701,0.000759217478165,0.000808534533461,0.000709139621226,0.000662174527396,0.000799456822514,0.000738542228808,0.00076152480161,0.000715405105675,0.000750815361988,0.000770540817869,0.000749600087316,0.000728115289756,0.00810168237477,3.74921181188,4.11017413281,3.18977126621,3.90830321871,3.19029617576,3.9099126982,3.18868721293,3.910284085,3.62012798121,4.03997379123,3.19022923,3.90946444474,3.15968937121,3.86959966666,3.48963242233,3.96961955477,3.84000216701,4.24048593755,3.19006832574,3.91091614352,3.18970096324,3.91078690433,0.895771152958,0.923210590436,1.66746982614e-05,0.000211736740316,4.0937643907e-05,0.000221744249327,7.78673241805e-05,0.000244497125373,0.155485408636,0.913970910643,0.763452708238,0.212279658624,0.159413584787,0.0204751777719,0.0397802629514,0.245689629661,0.140965456956,0.104756496607,0.139458337423,0.155585528968,0.197637297524,0.178687186516,3.53920209383,228.924994309,22,2,2.31488775847,24.7324271282,29.8391037049,16.6387700345,1,2.31048706362,0.811792752084,0.187336788942,0.0624455963141,2,14.9474479455,1.09480078983,1.09480078976,0.0,3,6.18526028874,5.11473446953,0.0,0.535262909602,2,19.5602635639,5.30045966396,1.63091066476,0.407727666459,3.55648910821,2.87339316681,0.952254126581,0.791937337207,4.73148302814,0,2.02616723276,0,4.12340627949,0,1.19739546675,0
1.80112346042,22.0937394338,38.3393467915,1.84871108627,7.97124687946,8.70401835614,12.9489633587,13.8269353759,26.1676970721,18.4121522923,3.79720267081,47.2532260521,1.83546641867,0,8.86944051763,7.67549463836,3.67262386078,9.12376318206,8.16799811366,9.2460368219,10.1688047695,10.7146135096,11.2883937889,39.3269752922,8.5269749195,8.79728342314,8.75600252877,9.43946014496,8.213165181,9.10974105077,15.8906091362,9.85198623625,12.6383899048,12.6858586347,8.37193647684,8.14440969754,18.4218100285,11.2162686441,13.6278437273,15.2989696612,12.3750623042,14.7482601757,16.6334551435,16.0746510417,0.000877292628565,0.00081521185392,0.000620650561203,0.000782404565791,0.000793183886597,0.000764690279402,0.000856530010485,0.000786894216569,0.000755462481404,0.000787789117998,0.00080195666268,0.000654613924633,0.000874827431522,0.000766599522101,0.00873588870432,3.74916029803,4.10902311752,3.18981980407,3.90889554376,3.18918646652,3.91025463246,3.19053627175,3.91185136823,3.62065824596,4.04083976377,3.1905007319,3.91063364073,3.15888086946,3.87041241919,3.49007061245,3.96988886078,3.8400820287,4.24101852056,3.18956437147,3.91147790509,3.19093964986,3.90891010221,0.881771622206,0.978019220639,1.17527448057e-05,0.0002000273516,7.60919510802e-05,0.000277495989162,0.000245726481549,0.000253426264465,0.155993193958,0.893641343062,0.94835275274,0.222446137837,0.198638981308,0.0220131173729,0.036262344916,0.307411463019,0.147798042942,0.0922535408089,0.151247000961,0.173686518759,0.181457308081,0.153583645611,3.10517747502,195.053823626,21,4,1.64304669115,22.9157144343,31.3188333037,17.5644647445,3,3.25262728469,1.11975693407,0.799826381481,0.266608793827,2,16.1678581308,1.2012055266,1.20120552649,0.0,1,2.80398364526,2.72609521067,0.0,0.155776869181,2,19.0460881407,4.99038067478,1.53550174554,0.383875436522,3.41612165999,4.02163665161,0.918561223005,1.06655538011,5.41383390421,0,2.09808941649,0,3.52112165999,0,1.00256122301,0
1.58007927441,20.7013456385,43.3892888721,1.69279154526,8.33673178545,9.0062852836,13.3089928118,13.1545082289,20.2757504539,19.1671684997,4.43704979665,53.7077000569,2.06712879484,0,8.96265198277,9.78271746336,4.465952733,9.9656917967,8.30104590013,8.9652754589,8.81615326462,6.93488015244,9.215240223,37.1684608018,8.74430819363,10.14244205,8.69208907862,9.72566752553,9.70098645645,7.64183775778,16.0575967928,10.3322865795,11.8593936072,12.3857617666,8.75173814164,7.39016736355,17.7378062983,8.3724295783,13.1352892072,15.5583645648,10.7928504352,15.5965743927,13.0766110985,16.2541828911,0.000766920389227,0.000728517332727,0.000645845335325,0.000715652572771,0.000712305806411,0.000689146314153,0.000590667876788,0.000702437652869,0.000786396011681,0.000695272152549,0.000847542096696,0.000899929551333,0.000749171981699,0.000812202095625,0.0077504137428,3.74943871819,4.1085337427,3.19015672224,3.91058096726,3.19002960379,3.9087532737,3.19082885877,3.90939623602,3.62071798863,4.04056098319,3.18978554877,3.90909165335,3.16069249328,3.87048462902,3.48982176254,3.96838968582,3.84039938084,4.23978441312,3.19045576152,3.90933017509,3.19037666485,3.91026785485,0.93022115982,0.993408470623,1.76055190804e-05,0.00022343814355,5.05008108609e-05,0.000288528543047,0.000331239567131,0.000293515741159,0.145908705512,0.957272489079,0.693116393719,0.205002620883,0.176203458751,0.0194673164386,0.0349896228199,0.313111535547,0.134307492267,0.0967774063774,0.142187654236,0.193817668462,0.202098191098,0.15595433951,3.35970190079,211.67462938,21,4,1.94143216885,22.0406924992,29.7157464958,17.5955483861,2,2.17383042913,0.754186067248,0.399274976778,0.133091658926,3,21.3725440365,1.86553493891,2.39854492019,0.0666262478183,2,3.73398413708,3.30966775787,0.0,0.254589827528,2,12.7557074629,2.97559265848,0.915566971795,0.22889174296,3.25251881104,3.48926977816,0.879799016981,0.936069750712,4.56979138926,0,1.46419493181,0,3.30501881104,0,0.921799016981,0
2.06317776363,16.9237715087,41.0041043722,1.52644838332,9.07203932456,8.60532480804,12.3072951586,14.3879804151,27.2398493809,20.5957653138,3.39480593604,59.30809453,1.87729093067,0,7.88054823546,8.06185989151,3.0067638535,9.45712402857,8.56869596813,9.71191401085,7.95480971776,8.93826975354,7.64570918293,34.9393406357,8.62621816859,10.6509374316,10.5199671377,9.22065184575,8.83271236521,9.31103618344,14.3236128091,9.62859924018,12.0211539219,12.7232004522,8.96733850397,7.42320453246,18.6298974317,11.7832094502,10.3817305817,13.6392107813,13.1991095249,13.8326261464,15.7392012027,18.0329565208,0.000918375230465,0.00065629183986,0.000761389313337,0.000896590681613,0.000748574423809,0.000774023859015,0.000779056445632,0.000709779261518,0.000848518035494,0.000851255155494,0.000741416547694,0.000647603374524,0.000855913077177,0.000730568880338,0.00763300569864,3.74983008074,4.11057833923,3.19077414433,3.91077243981,3.18962571216,3.9096046752,3.19098711951,3.90966742704,3.62138658939,4.04046954696,3.18942883513,3.90899278597,3.15893045995,3.87032512958,3.48986847815,3.96911523251,3.84004173204,4.23982772101,3.19058970118,3.91098111581,3.18924618479,3.91120885628,0.890652094999,0.915649247273,1.00203321581e-05,0.000343610472668,5.99351281665e-05,0.000267554372595,0.000150666255951,0.000268503200562,0.183092246223,0.936606837872,0.947035781839,0.188954829514,0.201052655133,0.0263277355159,0.039316847546,0.32045022177,0.167258011132,0.10654441094,0.15627985028,0.169161564206,0.161029172607,0.151573205711,2.54515464142,222.448262362,21,2,2.02469649901,21.9077200421,30.0099462673,18.0164087219,2,2.9680376965,1.02972736409,0.54514978099,0.181716593663,2,18.5622050317,1.4617450448,1.46174504445,0.0,1,2.54253713629,2.47191110473,0.0,0.141252063127,2,16.2733903339,3.9353159244,1.21086643816,0.302716609569,5.40103661192,3.93233083944,1.42268509752,1.04431818868,6.84349675344,0,3.024,0,5.55853661192,0,1.54868509752,0
1.74051850823,22.2739972151,42.6721163631,1.95636778032,8.0302606751,7.54127131991,12.7609634532,15.0195485376,24.6781976454,21.8782831663,4.0535241614,45.4583184424,2.19246176199,0,7.98388869092,9.02145110693,3.78140846523,8.83110343367,8.73859993422,8.20386927659,9.16515903001,9.64853874887,8.31362134168,32.4925470622,9.45998918665,9.21238102997,10.3119685447,9.88812507879,8.55827972016,8.97990973584,16.4466463968,11.2166211218,16.048844099,11.1484054058,6.58922030354,5.70089007761,19.5832583936,10.6298414692,15.0457927141,16.5860324083,12.46782732,15.7137742725,13.2107083981,20.4642698874,0.000792707880679,0.000824040776607,0.000586884684305,0.000724947649163,0.000806144455701,0.00077766200871,0.000667004652973,0.000796440828566,0.000813561023134,0.000676619599246,0.00083517187756,0.000742415759104,0.000797783741101,0.000808000661568,0.00721775242742,3.75077864391,4.10997412736,3.19054371817,3.91020523874,3.190964057,3.9095538348,3.19090574877,3.90918810178,3.61990349223,4.04032153063,3.18933423313,3.91026797209,3.15975804028,3.86924716682,3.49003282474,3.97106284942,3.84067424139,4.23856794164,3.1918498951,3.90945233749,3.19026210654,3.91056611729,0.868213643495,0.879772874419,1.70092622902e-05,0.000271585702828,6.61211468968e-05,0.000271924560346,0.000263220068467,0.000222780308379,0.175419809268,0.907036127958,0.956960861715,0.206250919846,0.241978308178,0.0248883322475,0.0318224958536,0.301200588439,0.153783961648,0.0959958100062,0.130948416721,0.18039776773,0.183191765538,0.145352396019,2.87584226918,185.546774349,21,3,2.4197718702,22.883627961,30.5551808857,18.6485073697,2,2.92038696152,1.01319547645,0.536397605178,0.178799201726,1,14.7000359734,1.02153872151,0.766154041074,0.0,1,3.9218260932,3.8128864795,0.0,0.2178792274,1,12.5112032866,2.96547630191,0.635459207522,0.169455788681,4.10161042246,3.66424465116,1.08657582719,0.978383146042,5.1248241889,0,2.05781200882,0,4.20661042246,0,1.17057582719,0
1.51395300862,20.0421980793,49.9165317689,1.69967685302,7.45629731753,7.15121975462,11.4177877856,17.4802582947,25.8103736542,17.6541703871,3.81713685546,49.0130638089,1.9608213541,0,9.62415867531,8.99021567464,3.52446135328,10.9123458752,8.37435553632,8.68013030812,9.4459355916,8.26143527806,9.36820987654,33.8222808365,9.55569604097,11.2187442594,9.77402803708,8.65524305476,9.8738529224,7.8793710985,15.4952991865,11.7136964761,10.9660980251,11.732314903,8.01637624128,6.76811076021,19.4512811741,9.90253088861,13.2534779345,16.0572482341,11.4236642963,16.1573060832,17.8950847646,16.4075638015,0.000755559408796,0.000840008464343,0.000628004835254,0.000721821248059,0.000665654733776,0.000674836478529,0.000683731814388,0.000896420786455,0.000790712489474,0.000685368323514,0.000636765750237,0.000689152455633,0.00076576834341,0.000577367742435,0.00872328949725,3.74903008309,4.10956352796,3.19135416221,3.91068152778,3.18955118345,3.91016845056,3.18934149932,3.91088161682,3.62180907182,4.03989983681,3.18904752514,3.91117542839,3.16046512531,3.86823214932,3.49036716388,3.97015075326,3.84082749946,4.24028863568,3.18935350048,3.90943370649,3.19077031074,3.90898464718,0.837887258117,0.932174034676,1.32516271567e-05,0.000149344305282,6.86200659738e-05,0.000273036995358,0.000241814851286,0.000264839802678,0.135110399879,1.02629641115,0.920922317456,0.173114554564,0.187565912366,0.0230961569052,0.0352075950668,0.288865639919,0.119830446889,0.100154645963,0.149767338678,0.18721892875,0.176804859277,0.173414129619,2.82715741089,221.858598233,21,2,1.41339721429,21.4385872004,29.9369247877,18.1149412661,2,1.99566097486,0.69237217495,0.366549974973,0.122183324991,2,19.2267398436,1.56670939468,1.56670939401,0.0,2,2.98282860654,2.64387081034,0.0,0.203374677718,1,16.3177396706,4.12760548602,0.884486889727,0.23586317063,2.97240549407,3.30323706711,0.814664245658,0.891756610331,3.79861655638,0,1.26442517808,0,3.02490549407,0,0.856664245658,0
1.87427901468,17.9764250896,44.0403361796,1.7402950934,7.53005844798,8.76541929313,14.075614391,13.7305074201,23.5712768637,18.2052486708,4.58045081966,58.200497576,1.85825988102,0,7.22960347941,9.54640463036,3.27660030957,9.03342474151,9.90114039185,9.18952250998,9.28636294234,7.30420408234,9.06373440882,35.4274025403,9.89762893979,9.64020063241,7.86714948908,9.56725849101,8.52266694306,7.51435056276,16.3079631875,10.5905036198,14.7173054444,12.4889157431,6.8878460886,7.02259488177,20.4638523383,11.0935153369,15.9592798898,17.480751153,11.5386979861,14.2716047897,15.2024423928,15.1216195217,0.000699799760708,0.000679191777037,0.00089257905118,0.000802039627751,0.000764466624234,0.000858028981487,0.000699838372688,0.000800570041836,0.000602135970597,0.000657867191792,0.000755401421844,0.000673419764233,0.000820621199421,0.000690123998174,0.00832396344713,3.75001670172,4.11071705433,3.19036063703,3.91141013247,3.18980738324,3.91012525512,3.18964295099,3.90973804632,3.62027669078,4.03939769292,3.18961344524,3.9098289597,3.1587165101,3.87104822436,3.48954821534,3.96888692189,3.83987617684,4.24024285649,3.18915370337,3.91037740515,3.19054035196,3.91041971545,0.832925839077,0.983976983052,1.30133032014e-05,0.000406085943322,6.78940418022e-05,0.000283336144848,0.000212822181124,0.000259194928661,0.139990611624,0.883278591468,0.881335834627,0.197995304127,0.189877562866,0.0193238220045,0.0376907365509,0.27012706282,0.156080218792,0.099277380131,0.177211312284,0.166207344871,0.16220158793,0.154449479595,2.26075902461,218.342621067,21,4,1.78756541497,23.4024790408,28.5562461381,18.7271860534,2,2.60723206217,0.90454989912,0.478879358358,0.159626452786,1,12.1020793364,0.816418247772,0.612313685802,0.0,3,4.63882972684,3.83595535104,0.0,0.4014371879,2,17.1781562447,4.21983487651,1.29841073108,0.324602682808,5.20644438811,4.10960241661,1.37132818625,1.08858189644,6.74668893361,0,3.02409218461,0,6.02536456931,0,1.71488805162,0
1.64609303164,23.2297678384,47.6008952046,1.86228575644,6.57923890377,8.425064541,12.7096135194,18.0762029356,22.8797456709,19.474214998,4.20346007879,53.8722989844,1.66420941137,0,8.16796605075,8.44114003469,3.6561206567,9.11362001441,9.46070518503,8.284581293,8.44285719383,8.41566299671,9.138794385,44.3242839277,8.519695651,9.70570476114,8.2134848694,7.01556496127,9.34023909453,7.84375273725,17.4516015077,10.6901895331,13.7518885667,10.8839457797,7.86312313083,7.84055353636,15.3941526663,9.99193562687,13.3598013251,18.9600654425,10.1706005421,16.2456791252,12.5774095733,17.1521573831,0.000733995719102,0.000781143794532,0.00071074050732,0.00077657550331,0.000845547164617,0.00073142992121,0.00076355690841,0.000694364413381,0.000758873146574,0.000740910318337,0.00066713384539,0.000663787994096,0.000801620832607,0.000640504021618,0.00853318765534,3.75009968472,4.11043718267,3.19063294031,3.90914374801,3.190607123,3.91042887354,3.19023138465,3.91097233559,3.6200686465,4.03897087202,3.19064337561,3.91127226343,3.16005249971,3.8703340501,3.49029645216,3.97023734362,3.84020249314,4.2404342251,3.18929660463,3.90834154717,3.18858454053,3.90943535822,0.991701074223,0.954918665575,1.46757459033e-05,0.000286242515557,6.07065577971e-05,0.000289942039928,0.000249339409272,0.000224708569156,0.168791267719,0.855286440063,0.907615574746,0.195216567463,0.216555388119,0.0245396237113,0.0356488596017,0.352021120177,0.160560275646,0.107873731557,0.151973844614,0.162989842717,0.14948516499,0.170132700533,3.00099835375,236.711862276,22,2,1.51020157789,22.5630593955,31.7966254819,17.6727885832,1,2.00518749444,0.704525335885,0.16258276982,0.0541942566065,2,17.9258225636,1.38028861092,1.3802886107,0.0,3,5.21728694947,4.31429497744,0.0,0.451495986012,3,20.2702198339,5.14153246148,2.15226940203,0.53806735062,2.58368124552,3.14996529417,0.724562063686,0.855780465406,4.18896682907,0,1.38216961769,0,2.63618124552,0,0.766562063686,0
2.20610205188,22.8726755431,40.4688554251,1.56850615536,8.53183863063,7.45402410039,12.4540585495,14.299798622,27.377347585,20.7371987772,4.11467322335,46.5921313597,1.88668925901,0,9.28722653814,8.29331922055,2.86108741641,9.75181767387,10.4671879041,10.3497800965,6.64258561936,8.79031067803,8.80049023617,36.2183176186,8.70958831071,8.59024949268,7.31825567932,8.45497267145,6.47166156043,8.21578294796,16.3725990887,8.56075266711,13.2128854532,13.2144591691,8.19012091514,7.70537049851,17.8847654641,11.0058248511,14.264737637,14.9363871413,11.1379165298,15.7861270929,14.2516458664,17.2567906308,0.000661727757859,0.000676944513234,0.000735481005596,0.000691212753032,0.000851908853938,0.000760264221277,0.000634432325616,0.000865164358498,0.00083103681313,0.000907684844594,0.000884682794832,0.000787328407896,0.000743723578956,0.000769747580009,0.00837480463426,3.75091552956,4.10891223519,3.19155578914,3.91190857778,3.19037297323,3.9108355291,3.18881899587,3.90875810513,3.62073975815,4.041030922,3.19083188109,3.90961184972,3.1597400786,3.87007057714,3.49089348181,3.96946046361,3.83884994613,4.23933080936,3.19062789443,3.90892142018,3.19036453376,3.90960805458,0.800968793148,0.844607756351,1.76585474866e-05,0.000259359030385,3.18341413965e-05,0.000202966945568,0.000183529574914,0.000228889435689,0.181721080774,0.9022171299,1.08723492594,0.176146463448,0.196486007068,0.0221776781596,0.0406498846596,0.277750175216,0.161008695149,0.0924868723183,0.147620747763,0.206643009363,0.171655232547,0.133052520139,3.26780180164,201.451341034,22,2,1.69675372707,22.0907503423,28.7878610837,20.337526109,1,1.76812700317,0.621233811924,0.143361648906,0.0477872163019,1,12.8723894664,0.874748744958,0.656061558685,0.0,1,3.9548113499,3.84495547907,0.0,0.219711741661,2,18.5937832002,4.76511585135,1.46618949237,0.366547373181,4.36440632359,4.5463171623,1.15301961639,1.19954511889,4.91621103259,0,1.4877569147,0,5.31661447354,0,1.49383658804,0
